Date,AQI,Bus Commuter Count,Bike Commuter Count,Walk Commuter Count,Public Transport Commuter Count,Engagement Count
2023-02-12 22:00:00,94.85,63,49,15,116,134
2023-02-12 23:00:00,66.63,66,41,25,55,117
2023-02-13 00:00:00,107.98,72,49,43,107,472
2023-02-13 01:00:00,112.94,93,42,32,119,188
2023-02-13 02:00:00,90.34,65,33,59,102,130
2023-02-13 03:00:00,131.48,32,9,51,115,421
2023-02-13 04:00:00,75.48,56,13,33,107,211
2023-02-13 05:00:00,70.71,43,6,58,131,417
2023-02-13 06:00:00,104.49,21,5,22,136,112
2023-02-13 07:00:00,120.94,33,44,27,51,43
2023-02-13 08:00:00,133.68,29,34,22,125,127
2023-02-13 09:00:00,90.82,54,15,58,71,363
2023-02-13 10:00:00,121.57,44,32,46,86,157
2023-02-13 11:00:00,99.23,22,48,52,69,272
2023-02-13 12:00:00,96.55,36,16,48,73,314
2023-02-13 13:00:00,117.67,31,43,51,133,393
2023-02-13 14:00:00,113.05,73,30,26,114,354
2023-02-13 15:00:00,68.47,43,17,24,114,339
2023-02-13 16:00:00,129.53,48,12,27,130,401
2023-02-13 17:00:00,127.6,62,32,32,50,44
2023-02-13 18:00:00,87.49,44,34,39,143,107
2023-02-13 19:00:00,107.92,79,13,43,52,218
2023-02-13 20:00:00,109.88,84,43,13,95,442
2023-02-13 21:00:00,105.21,47,35,12,104,317
2023-02-13 22:00:00,88.99,35,25,16,124,314
2023-02-13 23:00:00,86.57,66,38,27,137,176
2023-02-14 00:00:00,99.49,77,35,51,135,227
2023-02-14 01:00:00,123.45,95,29,16,113,190
2023-02-14 02:00:00,110.87,46,16,49,94,470
2023-02-14 03:00:00,92.59,72,5,15,75,159
2023-02-14 04:00:00,115.43,61,26,31,126,393
2023-02-14 05:00:00,43.03,78,44,10,114,266
2023-02-14 06:00:00,122.98,66,41,13,73,357
2023-02-14 07:00:00,65.21,53,5,55,123,325
2023-02-14 08:00:00,92.75,56,5,58,84,378
2023-02-14 09:00:00,77.61,25,46,59,73,488
2023-02-14 10:00:00,74.11,26,46,52,77,189
2023-02-14 11:00:00,123.22,44,25,38,149,174
2023-02-14 12:00:00,90.65,52,19,30,129,289
2023-02-14 13:00:00,106.93,74,21,35,65,483
2023-02-14 14:00:00,99.06,77,26,23,108,356
2023-02-14 15:00:00,109.54,26,42,18,130,144
2023-02-14 16:00:00,101.54,76,39,56,103,231
2023-02-14 17:00:00,74.34,31,49,21,128,359
2023-02-14 18:00:00,119.93,35,20,51,65,437
2023-02-14 19:00:00,90.12,99,12,15,64,203
2023-02-14 20:00:00,68.87,62,21,29,147,212
2023-02-14 21:00:00,91.44,96,21,33,60,39
2023-02-14 22:00:00,130.02,26,30,36,114,274
2023-02-14 23:00:00,117.0,70,17,47,128,322
2023-02-15 00:00:00,93.03,92,21,17,139,81
2023-02-15 01:00:00,93.01,51,42,10,117,180
2023-02-15 02:00:00,93.57,94,21,58,92,498
2023-02-15 03:00:00,141.53,27,18,58,118,319
2023-02-15 04:00:00,107.64,91,49,33,148,82
2023-02-15 05:00:00,108.6,64,10,56,62,302
2023-02-15 06:00:00,120.61,78,39,16,59,261
2023-02-15 07:00:00,104.78,23,18,28,124,271
2023-02-15 08:00:00,94.82,86,12,31,131,199
2023-02-15 09:00:00,96.07,48,19,44,147,239
2023-02-15 10:00:00,98.57,48,31,39,90,401
2023-02-15 11:00:00,99.26,47,17,38,99,179
2023-02-15 12:00:00,114.55,96,35,31,136,431
2023-02-15 13:00:00,101.04,98,39,20,120,170
2023-02-15 14:00:00,114.65,63,10,29,108,294
2023-02-15 15:00:00,98.39,23,9,38,88,176
2023-02-15 16:00:00,101.57,28,26,50,52,368
2023-02-15 17:00:00,60.04,24,27,51,125,395
2023-02-15 18:00:00,118.33,75,29,43,56,236
2023-02-15 19:00:00,106.93,69,38,10,98,137
2023-02-15 20:00:00,119.96,94,30,40,75,326
2023-02-15 21:00:00,42.07,34,9,39,82,365
2023-02-15 22:00:00,141.77,51,30,57,97,310
2023-02-15 23:00:00,97.21,47,24,27,128,128
2023-02-16 00:00:00,122.16,41,10,26,51,48
2023-02-16 01:00:00,79.2,36,10,47,120,163
2023-02-16 02:00:00,112.26,78,22,23,81,276
2023-02-16 03:00:00,78.93,90,8,32,53,292
2023-02-16 04:00:00,87.52,76,21,34,69,115
2023-02-16 05:00:00,138.28,45,18,24,85,23
2023-02-16 06:00:00,96.19,44,18,55,81,310
2023-02-16 07:00:00,104.35,29,17,31,77,24
2023-02-16 08:00:00,117.4,64,11,12,126,390
2023-02-16 09:00:00,109.91,30,48,28,50,126
2023-02-16 10:00:00,103.01,96,19,53,109,233
2023-02-16 11:00:00,107.3,72,23,43,105,208
2023-02-16 12:00:00,148.07,91,47,44,84,92
2023-02-16 13:00:00,98.85,87,48,59,79,93
2023-02-16 14:00:00,104.02,47,39,10,103,326
2023-02-16 15:00:00,121.01,94,21,30,85,224
2023-02-16 16:00:00,122.11,84,39,38,104,454
2023-02-16 17:00:00,123.74,68,23,15,138,377
2023-02-16 18:00:00,112.77,66,24,46,129,279
2023-02-16 19:00:00,77.14,71,40,10,107,10
2023-02-16 20:00:00,132.67,73,39,10,132,328
2023-02-16 21:00:00,77.07,79,36,36,114,11
2023-02-16 22:00:00,106.05,76,48,30,118,34
2023-02-16 23:00:00,84.91,66,44,25,100,446
2023-02-17 00:00:00,98.72,50,28,53,71,451
2023-02-17 01:00:00,106.58,65,21,49,137,227
2023-02-17 02:00:00,106.43,45,11,35,102,219
2023-02-17 03:00:00,108.44,24,47,25,149,440
2023-02-17 04:00:00,132.27,71,5,37,85,140
2023-02-17 05:00:00,109.07,94,39,10,117,22
2023-02-17 06:00:00,95.12,73,36,45,85,82
2023-02-17 07:00:00,119.28,52,40,19,101,489
2023-02-17 08:00:00,123.79,69,17,52,102,228
2023-02-17 09:00:00,75.45,57,10,26,131,422
2023-02-17 10:00:00,111.95,46,18,32,99,343
2023-02-17 11:00:00,114.02,34,41,16,129,79
2023-02-17 12:00:00,94.05,80,19,53,90,352
2023-02-17 13:00:00,127.51,40,8,16,67,395
2023-02-17 14:00:00,97.0,65,44,53,71,289
2023-02-17 15:00:00,102.51,88,20,24,115,454
2023-02-17 16:00:00,96.54,25,32,43,70,330
2023-02-17 17:00:00,100.31,57,20,55,149,158
2023-02-17 18:00:00,78.07,81,8,54,93,476
2023-02-17 19:00:00,71.2,81,49,13,96,127
2023-02-17 20:00:00,131.89,97,30,23,88,189
2023-02-17 21:00:00,83.06,93,32,23,78,396
2023-02-17 22:00:00,80.17,65,36,25,103,30
2023-02-17 23:00:00,56.93,32,49,16,139,385
2023-02-18 00:00:00,87.22,22,6,41,134,358
2023-02-18 01:00:00,73.54,25,35,28,66,14
2023-02-18 02:00:00,132.84,27,7,11,129,312
2023-02-18 03:00:00,120.2,63,12,19,109,74
2023-02-18 04:00:00,86.24,52,28,59,80,33
2023-02-18 05:00:00,145.05,94,19,26,122,358
2023-02-18 06:00:00,119.64,96,47,46,144,195
2023-02-18 07:00:00,93.5,69,35,21,127,330
2023-02-18 08:00:00,50.01,30,13,15,98,28
2023-02-18 09:00:00,145.82,47,43,31,51,193
2023-02-18 10:00:00,72.21,89,49,41,97,15
2023-02-18 11:00:00,67.09,60,6,50,63,422
2023-02-18 12:00:00,120.45,35,12,29,108,76
2023-02-18 13:00:00,148.8,87,11,10,146,292
2023-02-18 14:00:00,127.69,67,48,56,148,80
2023-02-18 15:00:00,111.28,75,43,15,107,404
2023-02-18 16:00:00,111.9,83,46,28,107,427
2023-02-18 17:00:00,117.07,78,20,27,100,123
2023-02-18 18:00:00,115.18,81,39,15,133,18
2023-02-18 19:00:00,105.62,95,34,54,51,454
2023-02-18 20:00:00,102.08,30,14,42,90,101
2023-02-18 21:00:00,98.75,37,42,32,132,391
2023-02-18 22:00:00,84.92,38,22,32,131,76
2023-02-18 23:00:00,94.39,74,9,35,65,228
2023-02-19 00:00:00,66.14,45,33,22,53,449
2023-02-19 01:00:00,98.03,25,43,16,61,296
2023-02-19 02:00:00,80.23,23,38,24,78,202
2023-02-19 03:00:00,77.93,48,47,53,56,471
2023-02-19 04:00:00,103.6,78,49,36,63,453
2023-02-19 05:00:00,127.84,36,27,35,61,60
2023-02-19 06:00:00,118.37,62,9,42,148,25
2023-02-19 07:00:00,68.59,99,34,24,54,70
2023-02-19 08:00:00,80.21,85,10,45,130,102
2023-02-19 09:00:00,118.82,53,48,54,81,466
2023-02-19 10:00:00,80.35,27,8,36,123,325
2023-02-19 11:00:00,95.51,32,33,14,92,362
2023-02-19 12:00:00,111.0,27,27,11,130,156
2023-02-19 13:00:00,80.63,84,10,42,118,362
2023-02-19 14:00:00,102.11,62,36,25,94,358
2023-02-19 15:00:00,73.32,58,46,32,58,193
2023-02-19 16:00:00,87.97,78,22,47,98,274
2023-02-19 17:00:00,106.4,63,19,25,82,323
2023-02-19 18:00:00,68.14,28,44,23,149,185
2023-02-19 19:00:00,108.81,56,36,38,149,325
2023-02-19 20:00:00,99.61,93,13,35,67,112
2023-02-19 21:00:00,111.05,55,41,44,58,312
2023-02-19 22:00:00,104.48,47,14,24,111,164
2023-02-19 23:00:00,127.28,61,24,12,106,60
2023-02-20 00:00:00,102.5,62,10,32,78,91
2023-02-20 01:00:00,91.41,61,7,38,127,285
2023-02-20 02:00:00,102.45,85,46,43,74,454
2023-02-20 03:00:00,110.87,74,15,42,64,456
2023-02-20 04:00:00,100.98,91,47,50,55,152
2023-02-20 05:00:00,100.81,67,21,50,91,224
2023-02-20 06:00:00,85.96,41,36,32,78,126
2023-02-20 07:00:00,86.74,46,8,16,128,192
2023-02-20 08:00:00,71.95,86,8,12,142,114
2023-02-20 09:00:00,134.99,32,21,41,53,261
2023-02-20 10:00:00,75.12,64,45,40,131,17
2023-02-20 11:00:00,86.14,29,23,27,106,9
2023-02-20 12:00:00,85.63,28,9,52,98,91
2023-02-20 13:00:00,117.9,73,36,16,93,138
2023-02-20 14:00:00,94.1,46,26,50,129,480
2023-02-20 15:00:00,124.95,53,10,10,124,448
2023-02-20 16:00:00,86.53,20,39,23,63,332
2023-02-20 17:00:00,105.58,51,26,41,52,356
2023-02-20 18:00:00,83.29,90,5,15,111,339
2023-02-20 19:00:00,142.9,86,24,48,113,448
2023-02-20 20:00:00,76.25,39,26,19,94,51
2023-02-20 21:00:00,106.2,54,15,16,131,194
2023-02-20 22:00:00,112.68,97,17,35,107,465
2023-02-20 23:00:00,108.28,36,46,43,69,488
2023-02-21 00:00:00,96.29,37,7,39,107,205
2023-02-21 01:00:00,97.4,64,13,45,138,286
2023-02-21 02:00:00,100.88,72,16,30,106,474
2023-02-21 03:00:00,97.06,87,27,26,126,400
2023-02-21 04:00:00,119.28,84,18,42,117,438
2023-02-21 05:00:00,144.21,20,37,19,127,365
2023-02-21 06:00:00,88.85,77,22,56,146,92
2023-02-21 07:00:00,72.6,45,45,51,141,419
2023-02-21 08:00:00,98.23,39,13,21,101,484
2023-02-21 09:00:00,151.59,29,27,25,86,409
2023-02-21 10:00:00,83.93,78,14,50,57,308
2023-02-21 11:00:00,132.78,94,23,41,93,144
2023-02-21 12:00:00,133.55,60,9,24,147,85
2023-02-21 13:00:00,88.93,24,27,36,54,152
2023-02-21 14:00:00,111.38,84,34,37,118,1
2023-02-21 15:00:00,132.57,36,29,26,80,341
2023-02-21 16:00:00,92.42,41,32,55,94,388
2023-02-21 17:00:00,95.93,60,38,59,58,259
2023-02-21 18:00:00,88.37,87,49,11,81,163
2023-02-21 19:00:00,79.7,88,29,45,82,5
2023-02-21 20:00:00,87.01,30,14,59,116,499
2023-02-21 21:00:00,75.52,75,18,16,79,148
2023-02-21 22:00:00,100.68,70,46,22,125,204
2023-02-21 23:00:00,84.6,40,34,24,78,117
2023-02-22 00:00:00,104.68,95,45,34,52,484
2023-02-22 01:00:00,68.88,45,29,32,139,88
2023-02-22 02:00:00,106.62,38,18,31,106,153
2023-02-22 03:00:00,116.67,79,39,35,79,438
2023-02-22 04:00:00,60.13,90,38,42,58,166
2023-02-22 05:00:00,107.48,66,14,20,75,467
2023-02-22 06:00:00,124.55,90,39,19,51,160
2023-02-22 07:00:00,75.81,45,15,34,111,269
2023-02-22 08:00:00,133.45,59,15,46,52,55
2023-02-22 09:00:00,108.38,24,25,57,95,227
2023-02-22 10:00:00,85.9,40,25,52,117,336
2023-02-22 11:00:00,98.88,97,26,47,74,148
2023-02-22 12:00:00,111.17,23,49,50,100,45
2023-02-22 13:00:00,101.52,42,11,54,62,143
2023-02-22 14:00:00,110.78,34,21,33,93,237
2023-02-22 15:00:00,81.59,27,6,49,84,271
2023-02-22 16:00:00,103.39,60,16,55,104,119
2023-02-22 17:00:00,71.73,38,46,42,136,339
2023-02-22 18:00:00,97.78,65,22,26,58,412
2023-02-22 19:00:00,81.92,47,15,33,51,219
2023-02-22 20:00:00,85.29,87,20,46,110,7
2023-02-22 21:00:00,124.72,34,22,11,90,343
2023-02-22 22:00:00,121.83,56,39,41,93,386
2023-02-22 23:00:00,112.18,20,30,33,113,472
2023-02-23 00:00:00,78.15,86,20,18,80,274
2023-02-23 01:00:00,93.67,43,10,13,96,352
2023-02-23 02:00:00,124.26,46,48,26,51,65
2023-02-23 03:00:00,102.83,59,47,26,145,78
2023-02-23 04:00:00,146.39,82,46,59,131,85
2023-02-23 05:00:00,107.87,80,16,57,126,123
2023-02-23 06:00:00,103.84,55,17,39,118,201
2023-02-23 07:00:00,93.82,43,8,49,107,465
2023-02-23 08:00:00,102.67,43,43,20,93,149
2023-02-23 09:00:00,96.95,23,6,30,123,45
2023-02-23 10:00:00,114.16,86,30,30,105,112
2023-02-23 11:00:00,119.13,53,31,27,92,90
2023-02-23 12:00:00,84.28,76,31,38,138,140
2023-02-23 13:00:00,73.38,68,19,33,83,288
2023-02-23 14:00:00,63.28,72,12,19,79,388
2023-02-23 15:00:00,110.16,42,11,54,120,217
2023-02-23 16:00:00,77.93,88,44,26,119,76
2023-02-23 17:00:00,56.94,72,16,27,104,410
2023-02-23 18:00:00,107.77,81,17,51,116,376
2023-02-23 19:00:00,149.86,60,47,57,62,383
2023-02-23 20:00:00,99.88,76,21,29,52,333
2023-02-23 21:00:00,116.77,79,21,46,75,151
2023-02-23 22:00:00,101.64,73,40,54,106,322
2023-02-23 23:00:00,98.02,89,25,27,73,238
2023-02-24 00:00:00,118.38,76,12,26,102,114
2023-02-24 01:00:00,94.19,29,9,18,119,318
2023-02-24 02:00:00,105.35,59,30,23,92,368
2023-02-24 03:00:00,106.43,26,20,58,109,93
2023-02-24 04:00:00,86.64,57,40,38,107,482
2023-02-24 05:00:00,119.84,80,32,40,98,47
2023-02-24 06:00:00,96.5,22,33,13,91,190
2023-02-24 07:00:00,84.89,70,16,27,125,461
2023-02-24 08:00:00,110.73,66,41,29,149,11
2023-02-24 09:00:00,82.03,87,34,56,115,155
2023-02-24 10:00:00,100.56,95,27,52,60,171
2023-02-24 11:00:00,99.82,57,20,53,147,476
2023-02-24 12:00:00,121.72,55,18,18,139,426
2023-02-24 13:00:00,109.49,60,14,22,67,400
2023-02-24 14:00:00,99.5,88,11,24,134,295
2023-02-24 15:00:00,116.36,32,49,36,149,176
2023-02-24 16:00:00,127.8,77,41,24,101,340
2023-02-24 17:00:00,111.16,69,33,37,95,56
2023-02-24 18:00:00,100.21,49,7,46,93,342
2023-02-24 19:00:00,73.76,81,19,28,71,339
2023-02-24 20:00:00,78.7,44,40,35,102,447
2023-02-24 21:00:00,93.9,46,23,35,108,202
2023-02-24 22:00:00,87.81,70,17,34,143,184
2023-02-24 23:00:00,96.26,97,46,35,79,120
2023-02-25 00:00:00,101.13,76,25,35,57,225
2023-02-25 01:00:00,110.59,66,41,55,147,201
2023-02-25 02:00:00,98.59,58,31,37,106,329
2023-02-25 03:00:00,109.73,35,33,58,122,362
2023-02-25 04:00:00,101.29,41,24,27,69,379
2023-02-25 05:00:00,60.49,73,29,41,74,453
2023-02-25 06:00:00,81.21,40,10,12,68,355
2023-02-25 07:00:00,97.12,91,40,11,54,215
2023-02-25 08:00:00,75.81,35,6,42,124,459
2023-02-25 09:00:00,112.0,78,26,51,128,42
2023-02-25 10:00:00,130.62,50,36,28,121,374
2023-02-25 11:00:00,124.38,61,20,26,132,22
2023-02-25 12:00:00,95.73,93,22,53,136,154
2023-02-25 13:00:00,129.81,51,9,42,76,185
2023-02-25 14:00:00,102.97,78,40,21,89,248
2023-02-25 15:00:00,93.26,53,34,58,145,236
2023-02-25 16:00:00,87.73,28,49,12,75,292
2023-02-25 17:00:00,93.95,30,23,52,76,133
2023-02-25 18:00:00,92.24,29,27,58,111,320
2023-02-25 19:00:00,103.41,36,38,35,132,389
2023-02-25 20:00:00,103.21,87,17,44,99,433
2023-02-25 21:00:00,100.06,67,47,17,91,21
2023-02-25 22:00:00,108.74,71,33,45,78,360
2023-02-25 23:00:00,123.81,44,40,16,88,87
2023-02-26 00:00:00,118.99,40,26,55,109,152
2023-02-26 01:00:00,70.3,84,40,55,90,124
2023-02-26 02:00:00,48.92,82,13,45,82,78
2023-02-26 03:00:00,118.69,70,43,25,132,345
2023-02-26 04:00:00,72.66,55,23,33,132,455
2023-02-26 05:00:00,95.5,85,42,10,146,50
2023-02-26 06:00:00,76.6,34,10,58,65,215
2023-02-26 07:00:00,63.96,58,19,34,72,175
2023-02-26 08:00:00,110.83,89,24,19,56,357
2023-02-26 09:00:00,115.18,20,13,25,75,252
2023-02-26 10:00:00,88.47,42,36,25,145,453
2023-02-26 11:00:00,48.18,58,8,17,61,245
2023-02-26 12:00:00,89.08,76,22,38,121,226
2023-02-26 13:00:00,107.84,53,9,48,54,105
2023-02-26 14:00:00,70.42,60,24,37,141,192
2023-02-26 15:00:00,103.67,92,27,15,118,315
2023-02-26 16:00:00,99.69,32,15,25,98,301
2023-02-26 17:00:00,111.59,89,41,29,75,35
2023-02-26 18:00:00,102.39,25,26,25,54,441
2023-02-26 19:00:00,80.54,71,8,16,71,203
2023-02-26 20:00:00,123.93,22,33,50,128,421
2023-02-26 21:00:00,96.83,82,48,23,62,266
2023-02-26 22:00:00,99.45,68,38,52,77,267
2023-02-26 23:00:00,81.33,95,17,35,82,169
2023-02-27 00:00:00,91.13,66,46,35,72,497
2023-02-27 01:00:00,82.3,74,13,23,146,38
2023-02-27 02:00:00,96.54,83,46,16,67,454
2023-02-27 03:00:00,134.23,84,35,42,79,138
2023-02-27 04:00:00,72.56,86,11,35,75,291
2023-02-27 05:00:00,67.73,34,8,54,65,51
2023-02-27 06:00:00,129.42,51,23,29,126,286
2023-02-27 07:00:00,95.81,87,46,12,88,288
2023-02-27 08:00:00,86.62,37,34,13,82,140
2023-02-27 09:00:00,120.8,62,35,35,75,145
2023-02-27 10:00:00,87.89,54,39,20,97,424
2023-02-27 11:00:00,136.52,97,25,11,114,313
2023-02-27 12:00:00,113.56,77,35,23,87,183
2023-02-27 13:00:00,90.24,52,23,53,51,151
2023-02-27 14:00:00,143.15,33,35,39,55,200
2023-02-27 15:00:00,87.89,53,36,58,95,127
2023-02-27 16:00:00,114.84,80,6,21,99,286
2023-02-27 17:00:00,105.99,23,14,35,87,310
2023-02-27 18:00:00,126.03,78,6,53,137,252
2023-02-27 19:00:00,131.23,48,6,42,67,488
2023-02-27 20:00:00,100.64,25,28,22,76,265
2023-02-27 21:00:00,84.93,68,21,23,90,187
2023-02-27 22:00:00,109.2,59,36,33,121,385
2023-02-27 23:00:00,86.45,84,20,43,141,229
2023-02-28 00:00:00,140.27,88,20,53,123,270
2023-02-28 01:00:00,102.73,46,43,35,66,258
2023-02-28 02:00:00,92.69,99,35,30,111,298
2023-02-28 03:00:00,103.69,25,47,37,78,414
2023-02-28 04:00:00,73.06,32,28,57,107,197
2023-02-28 05:00:00,80.57,83,5,45,119,322
2023-02-28 06:00:00,124.01,81,15,49,127,55
2023-02-28 07:00:00,86.86,38,25,11,71,318
2023-02-28 08:00:00,79.06,95,8,51,55,202
2023-02-28 09:00:00,110.73,99,11,18,75,270
2023-02-28 10:00:00,123.71,62,30,32,88,108
2023-02-28 11:00:00,114.38,93,16,24,61,115
2023-02-28 12:00:00,119.92,39,35,22,148,91
2023-02-28 13:00:00,84.86,87,21,32,63,137
2023-02-28 14:00:00,71.56,63,37,26,71,421
2023-02-28 15:00:00,130.03,42,15,57,100,302
2023-02-28 16:00:00,93.55,21,32,11,72,56
2023-02-28 17:00:00,94.98,41,36,29,97,49
2023-02-28 18:00:00,126.56,76,5,29,120,497
2023-02-28 19:00:00,111.12,91,32,55,99,70
2023-02-28 20:00:00,109.12,26,46,12,138,398
2023-02-28 21:00:00,143.3,97,11,21,62,401
2023-02-28 22:00:00,87.13,75,6,49,134,81
2023-02-28 23:00:00,118.56,86,46,11,59,371
2023-03-01 00:00:00,101.14,35,28,45,104,104
2023-03-01 01:00:00,105.37,70,8,23,58,87
2023-03-01 02:00:00,130.57,99,48,25,128,1
2023-03-01 03:00:00,110.16,91,23,28,101,359
2023-03-01 04:00:00,110.77,31,30,43,51,83
2023-03-01 05:00:00,121.45,72,15,53,74,481
2023-03-01 06:00:00,92.7,94,44,55,62,42
2023-03-01 07:00:00,83.22,24,47,15,147,153
2023-03-01 08:00:00,79.1,46,15,22,100,326
2023-03-01 09:00:00,60.67,31,49,45,107,421
2023-03-01 10:00:00,141.12,36,7,31,83,93
2023-03-01 11:00:00,77.94,25,16,27,84,297
2023-03-01 12:00:00,95.57,24,7,21,52,132
2023-03-01 13:00:00,94.46,76,46,39,108,394
2023-03-01 14:00:00,106.15,47,31,49,119,64
2023-03-01 15:00:00,116.31,97,6,16,97,289
2023-03-01 16:00:00,117.21,88,20,41,113,375
2023-03-01 17:00:00,88.34,78,6,57,68,256
2023-03-01 18:00:00,96.66,52,34,28,116,466
2023-03-01 19:00:00,105.65,81,24,15,131,385
2023-03-01 20:00:00,95.03,69,42,29,122,212
2023-03-01 21:00:00,132.15,38,32,36,125,147
2023-03-01 22:00:00,109.82,88,29,52,54,60
2023-03-01 23:00:00,114.7,85,36,46,116,470
